Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P18761	CAH6_MOUSE	reviewed	Carbonic anhydrase 6 (EC 4.2.1.1) (Carbonate dehydratase VI) (Carbonic anhydrase VI) (CA-VI) (Salivary carbonic anhydrase) (Secreted carbonic anhydrase)	Ca6 Car6	Mus musculus (Mouse)	317
Q99JA0	CALCA_MOUSE	reviewed	Calcitonin gene-related peptide 1 (Alpha-type CGRP) (Calcitonin gene-related peptide I) (CGRP-I)	Calca Calc	Mus musculus (Mouse)	128
Q99MP3	CALCB_MOUSE	reviewed	Calcitonin gene-related peptide 2 (Beta-type CGRP) (Calcitonin gene-related peptide II) (CGRP-II)	Calcb	Mus musculus (Mouse)	130
P70160	CALC_MOUSE	reviewed	Calcitonin	Calca Calc	Mus musculus (Mouse)	136
O35887	CALU_MOUSE	reviewed	Calumenin (Crocalbin)	Calu	Mus musculus (Mouse)	315
P24452	CAPG_MOUSE	reviewed	Macrophage-capping protein (Actin regulatory protein CAP-G) (Actin-capping protein GCAP39) (Myc basic motif homolog 1)	Capg Mbh1	Mus musculus (Mouse)	352
P56388	CART_MOUSE	reviewed	Cocaine- and amphetamine-regulated transcript protein [Cleaved into: CART(1-52); CART(55-102); CART(62-102)]	Cartpt Cart	Mus musculus (Mouse)	129
P19228	CASA1_MOUSE	reviewed	Alpha-S1-casein (Alpha-casein)	Csn1s1 Csn1 Csna	Mus musculus (Mouse)	313
P10598	CASB_MOUSE	reviewed	Beta-casein	Csn2 Csnb	Mus musculus (Mouse)	231
P06796	CASK_MOUSE	reviewed	Kappa-casein	Csn3 Csn10 Csnk	Mus musculus (Mouse)	181
Q91ZF2	CAT7_MOUSE	reviewed	Cathepsin 7 (EC 3.4.22.-) (Cathepsin 1)	Cts7 Cts1 Epcs24	Mus musculus (Mouse)	331
Q9D9H8	CB069_MOUSE	reviewed	UPF0565 protein C2orf69 homolog		Mus musculus (Mouse)	365
Q06770	CBG_MOUSE	reviewed	Corticosteroid-binding globulin (CBG) (Serpin A6) (Transcortin)	Serpina6 Cbg	Mus musculus (Mouse)	397
Q9R171	CBLN1_MOUSE	reviewed	Cerebellin-1 (Brain protein D3) (Precerebellin) [Cleaved into: Cerebellin (CER); [des-Ser1]-cerebellin (des-Ser1-cerebellin)]	Cbln1	Mus musculus (Mouse)	193
Q9JHG0	CBLN3_MOUSE	reviewed	Cerebellin-3	Cbln3	Mus musculus (Mouse)	197
Q8BME9	CBLN4_MOUSE	reviewed	Cerebellin-4 (Cerebellin-like glycoprotein 1)	Cbln4 Cblnl1	Mus musculus (Mouse)	198
Q7TPZ8	CBPA1_MOUSE	reviewed	Carboxypeptidase A1 (EC 3.4.17.1)	Cpa1	Mus musculus (Mouse)	419
Q504N0	CBPA2_MOUSE	reviewed	Carboxypeptidase A2 (EC 3.4.17.15)	Cpa2	Mus musculus (Mouse)	417
Q6P8K8	CBPA4_MOUSE	reviewed	Carboxypeptidase A4 (EC 3.4.17.-)	Cpa4	Mus musculus (Mouse)	420
Q8R4H4	CBPA5_MOUSE	reviewed	Carboxypeptidase A5 (EC 3.4.17.1)	Cpa5	Mus musculus (Mouse)	436
Q9JHH6	CBPB2_MOUSE	reviewed	Carboxypeptidase B2 (EC 3.4.17.20) (Carboxypeptidase R) (CPR) (Carboxypeptidase U) (CPU) (Thrombin-activable fibrinolysis inhibitor) (TAFI)	Cpb2 Tafi	Mus musculus (Mouse)	422
Q00493	CBPE_MOUSE	reviewed	Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase)	Cpe	Mus musculus (Mouse)	476
Q9JJN5	CBPN_MOUSE	reviewed	Carboxypeptidase N catalytic chain (CPN) (EC 3.4.17.3) (Carboxypeptidase N polypeptide 1) (Carboxypeptidase N small subunit)	Cpn1	Mus musculus (Mouse)	457
Q9WVJ3	CBPQ_MOUSE	reviewed	Carboxypeptidase Q (EC 3.4.17.-) (Hematopoietic lineage switch 2) (Plasma glutamate carboxypeptidase)	Cpq Hls2 Pgcp	Mus musculus (Mouse)	470
Q8BIS8	CC126_MOUSE	reviewed	Coiled-coil domain-containing protein 126	Ccdc126	Mus musculus (Mouse)	140
Q8C7V8	CC134_MOUSE	reviewed	Coiled-coil domain-containing protein 134	Ccdc134	Mus musculus (Mouse)	229
P84444	CC21A_MOUSE	reviewed	C-C motif chemokine 21a (6Ckine) (Beta-chemokine exodus-2) (Small-inducible cytokine A21a) (Thymus-derived chemotactic agent 4) (TCA4)	Ccl21a Scya21 Scya21a	Mus musculus (Mouse)	133
P86792	CC21B_MOUSE	reviewed	C-C motif chemokine 21b (6Ckine) (Beta-chemokine exodus-2) (Small-inducible cytokine A21b) (Thymus-derived chemotactic agent 4) (TCA4)	Ccl21b Scya21 Scya21b	Mus musculus (Mouse)	133
P86793	CC21C_MOUSE	reviewed	C-C motif chemokine 21c (6Ckine) (Beta-chemokine exodus-2) (Small-inducible cytokine A21c) (Thymus-derived chemotactic agent 4) (TCA4)	Ccl21c Scya21c	Mus musculus (Mouse)	133
Q3MI99	CCBE1_MOUSE	reviewed	Collagen and calcium-binding EGF domain-containing protein 1 (Full of fluid protein homolog)	Ccbe1 Kiaa1983	Mus musculus (Mouse)	408
Q9D9B0	CCD70_MOUSE	reviewed	Coiled-coil domain-containing protein 70	Ccdc70	Mus musculus (Mouse)	223
Q9D6Y1	CCDC3_MOUSE	reviewed	Coiled-coil domain-containing protein 3 (Fat/vessel-derived secretory protein) (Favine)	Ccdc3	Mus musculus (Mouse)	273
P09240	CCKN_MOUSE	reviewed	Cholecystokinin (CCK) [Cleaved into: Cholecystokinin-33 (CCK33); Cholecystokinin-12 (CCK12); Cholecystokinin-8 (CCK8)]	Cck	Mus musculus (Mouse)	115
P48298	CCL11_MOUSE	reviewed	Eotaxin (C-C motif chemokine 11) (Eosinophil chemotactic protein) (Small-inducible cytokine A11)	Ccl11 Scya11	Mus musculus (Mouse)	97
Q62401	CCL12_MOUSE	reviewed	C-C motif chemokine 12 (MCP-1-related chemokine) (Monocyte chemoattractant protein 5) (Monocyte chemotactic protein 5) (MCP-5) (Small-inducible cytokine A12)	Ccl12 Mcp5 Scya12	Mus musculus (Mouse)	104
O70460	CCL19_MOUSE	reviewed	C-C motif chemokine 19 (Epstein-Barr virus-induced molecule 1 ligand chemokine) (EBI1 ligand chemokine) (ELC) (Small-inducible cytokine A19)	Ccl19 Elc Scya19	Mus musculus (Mouse)	108
O89093	CCL20_MOUSE	reviewed	C-C motif chemokine 20 (Beta-chemokine exodus-1) (CC chemokine LARC) (CC chemokine ST38) (Liver and activation-regulated chemokine) (Macrophage inflammatory protein 3 alpha) (MIP-3-alpha) (Small-inducible cytokine A20)	Ccl20 Larc Scya20	Mus musculus (Mouse)	97
O88430	CCL22_MOUSE	reviewed	C-C motif chemokine 22 (Activated B and dendritic cell-derived) (CC chemokine ABCD-1) (Small-inducible cytokine A22)	Ccl22 Abcd1 Scya22	Mus musculus (Mouse)	92
Q9JKC0	CCL24_MOUSE	reviewed	C-C motif chemokine 24 (Eosinophil chemotactic protein 2) (Eotaxin-2) (Small-inducible cytokine A24)	Ccl24 Scya24	Mus musculus (Mouse)	119
O35903	CCL25_MOUSE	reviewed	C-C motif chemokine 25 (Chemokine TECK) (Small-inducible cytokine A25) (Thymus-expressed chemokine)	Ccl25 Scya25 Teck	Mus musculus (Mouse)	144
Q9Z1X0	CCL27_MOUSE	reviewed	C-C motif chemokine 27 (CC chemokine ILC) (Cutaneous T-cell-attracting chemokine) (CTACK) (ESkine) (IL-11 R-alpha-locus chemokine) (ALP) (mILC) (Skinkine) (Small-inducible cytokine A27)	Ccl27 Ilc Scya27	Mus musculus (Mouse)	120
Q9JIL2	CCL28_MOUSE	reviewed	C-C motif chemokine 28 (Small-inducible cytokine A28)	Ccl28 Scya28	Mus musculus (Mouse)	130
P10148	CCL2_MOUSE	reviewed	C-C motif chemokine 2 (Monocyte chemoattractant protein 1) (Monocyte chemotactic protein 1) (MCP-1) (Platelet-derived growth factor-inducible protein JE) (Small-inducible cytokine A2)	Ccl2 Je Mcp1 Scya2	Mus musculus (Mouse)	148
P10855	CCL3_MOUSE	reviewed	C-C motif chemokine 3 (Heparin-binding chemotaxis protein) (L2G25B) (Macrophage inflammatory protein 1-alpha) (MIP-1-alpha) (SIS-alpha) (Small-inducible cytokine A3) (TY-5)	Ccl3 Mip1a Scya3	Mus musculus (Mouse)	92
P14097	CCL4_MOUSE	reviewed	C-C motif chemokine 4 (Immune activation protein 2) (ACT-2) (ACT2) (Macrophage inflammatory protein 1-beta) (MIP-1-beta) (Protein H400) (SIS-gamma) (Small-inducible cytokine A4)	Ccl4 Mip1b Scya4	Mus musculus (Mouse)	92
P30882	CCL5_MOUSE	reviewed	C-C motif chemokine 5 (MuRantes) (SIS-delta) (Small-inducible cytokine A5) (T-cell-specific protein RANTES)	Ccl5 Scya5	Mus musculus (Mouse)	91
P27784	CCL6_MOUSE	reviewed	C-C motif chemokine 6 (Protein C10) (Small-inducible cytokine A6) [Cleaved into: CCL6(22-95); CCL6(23-95)]	Ccl6 C10 Scya6	Mus musculus (Mouse)	116
Q03366	CCL7_MOUSE	reviewed	C-C motif chemokine 7 (Intercrine/chemokine MARC) (Monocyte chemoattractant protein 3) (Monocyte chemotactic protein 3) (MCP-3) (Protein FIC) (Small-inducible cytokine A7)	Ccl7 Fic Mcp3 Scya7	Mus musculus (Mouse)	97
Q9Z121	CCL8_MOUSE	reviewed	C-C motif chemokine 8 (Monocyte chemoattractant protein 2) (Monocyte chemotactic protein 2) (MCP-2) (Small-inducible cytokine A8)	Ccl8 Mcp2 Scya8	Mus musculus (Mouse)	97
P51670	CCL9_MOUSE	reviewed	C-C motif chemokine 9 (CCF18) (Macrophage inflammatory protein 1-gamma) (MIP-1-gamma) (Macrophage inflammatory protein-related protein 2) (MRP-2) (Small-inducible cytokine A9) [Cleaved into: CCL9(29-101); CCL9(30-101); CCL9(31-101)]	Ccl9 Mrp2 Scya10 Scya9	Mus musculus (Mouse)	122
Q8C1A9	CD029_MOUSE	reviewed	Uncharacterized protein C4orf29 homolog		Mus musculus (Mouse)	464
Q3UR78	CD048_MOUSE	reviewed	Neuropeptide-like protein C4orf48 homolog	Gm1673	Mus musculus (Mouse)	90
P27548	CD40L_MOUSE	reviewed	CD40 ligand (CD40-L) (T-cell antigen Gp39) (TNF-related activation protein) (TRAP) (Tumor necrosis factor ligand superfamily member 5) (CD antigen CD154) [Cleaved into: CD40 ligand, membrane form; CD40 ligand, soluble form]	Cd40lg Cd40l Tnfsf5	Mus musculus (Mouse)	260
Q9QWK4	CD5L_MOUSE	reviewed	CD5 antigen-like (Apoptosis inhibitor expressed by macrophages) (Apoptosis inhibitory 6) (CT-2) (SP-alpha)	Cd5l Aim Api6	Mus musculus (Mouse)	352
Q8BQH6	CDCP2_MOUSE	reviewed	CUB domain-containing protein 2	Cdcp2	Mus musculus (Mouse)	427
Q8CC36	CDNF_MOUSE	reviewed	Cerebral dopamine neurotrophic factor (ARMET-like protein 1) (Conserved dopamine neurotrophic factor)	Cdnf Armetl1	Mus musculus (Mouse)	187
Q7TPC1	CDSN_MOUSE	reviewed	Corneodesmosin	Cdsn	Mus musculus (Mouse)	561
Q3V2D2	CE046_MOUSE	reviewed	Uncharacterized protein C5orf46 homolog	Gm94	Mus musculus (Mouse)	93
E9QA28	CEA16_MOUSE	reviewed	Carcinoembryonic antigen-related cell adhesion molecule 16	Ceacam16	Mus musculus (Mouse)	426
Q61400	CEAMA_MOUSE	reviewed	Carcinoembryonic antigen-related cell adhesion molecule 10 (CEA-related cell adhesion molecule 10) (CEA10) (Carcinoembryonic antigen 10)	Ceacam10 Cea10	Mus musculus (Mouse)	265
P05208	CEL2A_MOUSE	reviewed	Chymotrypsin-like elastase family member 2A (EC 3.4.21.71) (Elastase-2) (Elastase-2A)	Cela2a Ela-2 Ela2 Ela2a	Mus musculus (Mouse)	271
Q91X79	CELA1_MOUSE	reviewed	Chymotrypsin-like elastase family member 1 (EC 3.4.21.36) (Elastase-1)	Cela1 Ela1	Mus musculus (Mouse)	266
Q64285	CEL_MOUSE	reviewed	Bile salt-activated lipase (BAL) (EC 3.1.1.13) (EC 3.1.1.3) (Bile salt-stimulated lipase) (BSSL) (Carboxyl ester lipase) (Cholesterol esterase) (Pancreatic lysophospholipase) (Sterol esterase)	Cel Lip1	Mus musculus (Mouse)	599
O55233	CER1_MOUSE	reviewed	Cerberus (Cerberus-like protein) (Cer-l) (Cerberus-related protein)	Cer1 Cerl Cerr1	Mus musculus (Mouse)	272
Q61147	CERU_MOUSE	reviewed	Ceruloplasmin (EC 1.16.3.1) (Ferroxidase)	Cp	Mus musculus (Mouse)	1061
Q8R043	CF001_MOUSE	reviewed	Uncharacterized protein C6orf1 homolog		Mus musculus (Mouse)	75
Q8BTE0	CF057_MOUSE	reviewed	UPF0369 protein C6orf57 homolog		Mus musculus (Mouse)	104
Q8C6C9	CF058_MOUSE	reviewed	UPF0762 protein C6orf58 homolog		Mus musculus (Mouse)	337
Q9DAY5	CF120_MOUSE	reviewed	UPF0669 protein C6orf120 homolog		Mus musculus (Mouse)	185
P04186	CFAB_MOUSE	reviewed	Complement factor B (EC 3.4.21.47) (C3/C5 convertase) [Cleaved into: Complement factor B Ba fragment; Complement factor B Bb fragment]	Cfb Bf H2-Bf	Mus musculus (Mouse)	761
P03953	CFAD_MOUSE	reviewed	Complement factor D (EC 3.4.21.46) (28 kDa adipocyte protein) (Adipsin) (C3 convertase activator) (Properdin factor D)	Cfd Adn Df	Mus musculus (Mouse)	259
P06909	CFAH_MOUSE	reviewed	Complement factor H (Protein beta-1-H)	Cfh Hf1	Mus musculus (Mouse)	1234
Q61129	CFAI_MOUSE	reviewed	Complement factor I (EC 3.4.21.45) (C3B/C4B inactivator) [Cleaved into: Complement factor I heavy chain; Complement factor I light chain]	Cfi If	Mus musculus (Mouse)	603
P97766	CFC1_MOUSE	reviewed	Cryptic protein	Cfc1	Mus musculus (Mouse)	202
Q9D9P8	CG034_MOUSE	reviewed	Uncharacterized protein C7orf34 homolog		Mus musculus (Mouse)	108
Q8R1U2	CGRE1_MOUSE	reviewed	Cell growth regulator with EF hand domain protein 1 (Cell growth regulatory gene 11 protein) (Hydrophobestin)	Cgref1 Cgr11	Mus musculus (Mouse)	281
Q61362	CH3L1_MOUSE	reviewed	Chitinase-3-like protein 1 (BRP39 protein) (Cartilage glycoprotein 39) (CGP-39) (GP-39)	Chi3l1 Brp39	Mus musculus (Mouse)	381
O35744	CH3L3_MOUSE	reviewed	Chitinase-3-like protein 3 (ECF-L) (Eosinophil chemotactic cytokine) (Secreted protein Ym1)	Chi3l3 Ym1	Mus musculus (Mouse)	398
Q91Z98	CH3L4_MOUSE	reviewed	Chitinase-3-like protein 4 (Secreted protein Ym2)	Chi3l4 Ym2	Mus musculus (Mouse)	402
Q91XA9	CHIA_MOUSE	reviewed	Acidic mammalian chitinase (AMCase) (EC 3.2.1.14) (YNL)	Chia	Mus musculus (Mouse)	473
Q922Q9	CHID1_MOUSE	reviewed	Chitinase domain-containing protein 1	Chid1	Mus musculus (Mouse)	393
Q9D7Q1	CHIT1_MOUSE	reviewed	Chitotriosidase-1 (EC 3.2.1.14) (Chitinase-1)	Chit1	Mus musculus (Mouse)	464
Q03311	CHLE_MOUSE	reviewed	Cholinesterase (EC 3.1.1.8) (Acylcholine acylhydrolase) (Butyrylcholine esterase) (Choline esterase II) (Pseudocholinesterase)	Bche	Mus musculus (Mouse)	603
Q9Z0E2	CHRD_MOUSE	reviewed	Chordin	Chrd	Mus musculus (Mouse)	948
Q8K2T4	CK083_MOUSE	reviewed	UPF0723 protein C11orf83 homolog		Mus musculus (Mouse)	89
Q8CF31	CK094_MOUSE	reviewed	Uncharacterized protein C11orf94 homolog		Mus musculus (Mouse)	99
Q8BTG6	CL049_MOUSE	reviewed	UPF0454 protein C12orf49 homolog		Mus musculus (Mouse)	205
Q8BTC1	CL073_MOUSE	reviewed	Uncharacterized protein C12orf73 homolog		Mus musculus (Mouse)	67
Q7TSQ1	CL18A_MOUSE	reviewed	C-type lectin domain family 18 member A (Mannose receptor-like protein)	Clec18a Mrcl Mrlp	Mus musculus (Mouse)	534
O88200	CLC11_MOUSE	reviewed	C-type lectin domain family 11 member A (Lymphocyte secreted C-type lectin) (Stem cell growth factor)	Clec11a Scgf	Mus musculus (Mouse)	328
Q9EPW4	CLC3A_MOUSE	reviewed	C-type lectin domain family 3 member A (C-type lectin superfamily member 1) (Cartilage-derived C-type lectin)	Clec3a Clecsf1 Gm796	Mus musculus (Mouse)	196
Q9D7Z6	CLCA1_MOUSE	reviewed	Calcium-activated chloride channel regulator 1 (Calcium-activated chloride channel family member 3) (mCLCA3) (Protein gob-5)	Clca1 Clca3 Gob5	Mus musculus (Mouse)	913
Q6Q473	CLCA4_MOUSE	reviewed	Calcium-activated chloride channel regulator 4 (Calcium-activated chloride channel regulator 6) (mClca6) [Cleaved into: Calcium-activated chloride channel regulator 4, 110 kDa form; Calcium-activated chloride channel regulator 4, 30 kDa form]	Clca4 Clca6	Mus musculus (Mouse)	924
Q9QZM3	CLCF1_MOUSE	reviewed	Cardiotrophin-like cytokine factor 1 (B-cell-stimulating factor 3) (BSF-3) (Novel neurotrophin-1) (NNT-1)	Clcf1 Bsf3 Nnt1	Mus musculus (Mouse)	225
Q3ZRW6	CLUL1_MOUSE	reviewed	Clusterin-like protein 1	Clul1	Mus musculus (Mouse)	464
Q06890	CLUS_MOUSE	reviewed	Clusterin (Apolipoprotein J) (Apo-J) (Clustrin) (Sulfated glycoprotein 2) (SGP-2) [Cleaved into: Clusterin beta chain; Clusterin alpha chain]	Clu Apoj Msgp-2	Mus musculus (Mouse)	448
P21844	CMA1_MOUSE	reviewed	Chymase (EC 3.4.21.39) (Alpha-chymase) (Mast cell chymase 1) (Mast cell protease 5) (mMCP-5) (Mast cell protease I)	Cma1 Mcpt5	Mus musculus (Mouse)	247
P26339	CMGA_MOUSE	reviewed	Chromogranin-A (CgA) [Cleaved into: Pancreastatin; Beta-granin; WE-14]	Chga	Mus musculus (Mouse)	463
Q8K2W9	CN093_MOUSE	reviewed	Uncharacterized protein C14orf93 homolog		Mus musculus (Mouse)	541
Q8BQ47	CNPY4_MOUSE	reviewed	Protein canopy homolog 4 (Protein associated with Tlr4)	Cnpy4 Prat4b	Mus musculus (Mouse)	245
Q69Z26	CNTN4_MOUSE	reviewed	Contactin-4 (Brain-derived immunoglobulin superfamily protein 2) (BIG-2)	Cntn4 Kiaa3024	Mus musculus (Mouse)	1026
Q0VG49	CO061_MOUSE	reviewed	Uncharacterized protein C15orf61 homolog		Mus musculus (Mouse)	157
P21180	CO2_MOUSE	reviewed	Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]	C2	Mus musculus (Mouse)	760
P01027	CO3_MOUSE	reviewed	Complement C3 (HSE-MSF) [Cleaved into: Complement C3 beta chain; Complement C3 alpha chain; C3a anaphylatoxin; Complement C3b alpha' chain; Complement C3c alpha' chain fragment 1; Complement C3dg fragment; Complement C3g fragment; Complement C3d fragment; Complement C3f fragment; Complement C3c alpha' chain fragment 2]	C3	Mus musculus (Mouse)	1663
P01029	CO4B_MOUSE	reviewed	Complement C4-B [Cleaved into: Complement C4 beta chain; Complement C4 alpha chain; C4a anaphylatoxin; Complement C4 gamma chain]	C4b C4	Mus musculus (Mouse)	1738
P06684	CO5_MOUSE	reviewed	Complement C5 (Hemolytic complement) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5 alpha' chain]	C5 Hc	Mus musculus (Mouse)	1680
Q8K182	CO8A_MOUSE	reviewed	Complement component C8 alpha chain (Complement component 8 subunit alpha)	C8a	Mus musculus (Mouse)	587
Q8BH35	CO8B_MOUSE	reviewed	Complement component C8 beta chain (Complement component 8 subunit beta)	C8b	Mus musculus (Mouse)	589
Q8VCG4	CO8G_MOUSE	reviewed	Complement component C8 gamma chain	C8g	Mus musculus (Mouse)	202
P06683	CO9_MOUSE	reviewed	Complement component C9	C9	Mus musculus (Mouse)	548
Q62507	COCH_MOUSE	reviewed	Cochlin (COCH-5B2)	Coch	Mus musculus (Mouse)	552
Q923P0	COKA1_MOUSE	reviewed	Collagen alpha-1(XX) chain	Col20a1	Mus musculus (Mouse)	1320
Q8CF98	COL10_MOUSE	reviewed	Collectin-10 (Collectin liver protein 1) (CL-L1)	Colec10 Cll1	Mus musculus (Mouse)	277
Q3SXB8	COL11_MOUSE	reviewed	Collectin-11 (Collectin kidney protein 1) (CL-K1)	Colec11	Mus musculus (Mouse)	272
P01193	COLI_MOUSE	reviewed	Pro-opiomelanocortin (POMC) (Corticotropin-lipotropin) [Cleaved into: NPP; Melanotropin gamma (Gamma-MSH); Corticotropin (Adrenocorticotropic hormone) (ACTH); Melanotropin alpha (Alpha-MSH); Corticotropin-like intermediary peptide (CLIP); Lipotropin beta (Beta-LPH); Lipotropin gamma (Gamma-LPH); Melanotropin beta (Beta-MSH); Beta-endorphin; Met-enkephalin]	Pomc Pomc1	Mus musculus (Mouse)	235
Q3UW21	COLL2_MOUSE	reviewed	Colipase-like protein 2	Clpsl2 Gm749	Mus musculus (Mouse)	102
Q9CQC2	COL_MOUSE	reviewed	Colipase	Clps	Mus musculus (Mouse)	113
Q8CIE6	COPA_MOUSE	reviewed	Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin]	Copa	Mus musculus (Mouse)	1224
Q9Z319	CORIN_MOUSE	reviewed	Atrial natriuretic peptide-converting enzyme (EC 3.4.21.-) (Corin) (Low density lipoprotein receptor-related protein 4) (Pro-ANP-converting enzyme) [Cleaved into: Atrial natriuretic peptide-converting enzyme, N-terminal propeptide; Atrial natriuretic peptide-converting enzyme, activated protease fragment; Atrial natriuretic peptide-converting enzyme, 180 kDa soluble fragment]	Corin Crn Lrp4	Mus musculus (Mouse)	1113
P56469	CORT_MOUSE	reviewed	Cortistatin [Cleaved into: Cortistatin-14]	Cort	Mus musculus (Mouse)	109
Q3UST5	CP089_MOUSE	reviewed	UPF0764 protein C16orf89 homolog		Mus musculus (Mouse)	385
Q9DBB9	CPN2_MOUSE	reviewed	Carboxypeptidase N subunit 2 (Carboxypeptidase N 83 kDa chain) (Carboxypeptidase N large subunit) (Carboxypeptidase N polypeptide 2) (Carboxypeptidase N regulatory subunit)	Cpn2	Mus musculus (Mouse)	547
Q9Z100	CPXM1_MOUSE	reviewed	Probable carboxypeptidase X1 (EC 3.4.17.-) (Metallocarboxypeptidase CPX-1)	Cpxm1 Cpx1 Cpxm	Mus musculus (Mouse)	722
Q9D2L5	CPXM2_MOUSE	reviewed	Inactive carboxypeptidase-like protein X2	Cpxm2 Cpx2	Mus musculus (Mouse)	764
Q3V3I5	CQ067_MOUSE	reviewed	Uncharacterized protein C17orf67 homolog	Gm525	Mus musculus (Mouse)	90
Q9CX63	CQ099_MOUSE	reviewed	Uncharacterized protein C17orf99 homolog		Mus musculus (Mouse)	252
P51437	CRAMP_MOUSE	reviewed	Cathelin-related antimicrobial peptide (Cramp) (Cathelin-like protein) (CLP)	Camp Cnlp Cramp	Mus musculus (Mouse)	173
Q920C1	CRDL1_MOUSE	reviewed	Chordin-like protein 1 (Neuralin-1) (Neurogenesin-1) (Ventroptin)	Chrdl1 Ng1 Nrln1	Mus musculus (Mouse)	447
Q8VEA6	CRDL2_MOUSE	reviewed	Chordin-like protein 2	Chrdl2 Chl2	Mus musculus (Mouse)	426
O88668	CREG1_MOUSE	reviewed	Protein CREG1 (Cellular repressor of E1A-stimulated genes 1)	Creg1 Creg	Mus musculus (Mouse)	220
Q8BGC9	CREG2_MOUSE	reviewed	Protein CREG2	Creg2	Mus musculus (Mouse)	288
Q9CYA0	CREL2_MOUSE	reviewed	Cysteine-rich with EGF-like domain protein 2	Creld2	Mus musculus (Mouse)	350
Q8CIT0	CRF_MOUSE	reviewed	Corticoliberin (Corticotropin-releasing factor) (CRF) (Corticotropin-releasing hormone)	Crh Gm1347	Mus musculus (Mouse)	187
Q60571	CRHBP_MOUSE	reviewed	Corticotropin-releasing factor-binding protein (CRF-BP) (CRF-binding protein) (Corticotropin-releasing hormone-binding protein) (CRH-BP)	Crhbp	Mus musculus (Mouse)	322
P16563	CRIS2_MOUSE	reviewed	Cysteine-rich secretory protein 2 (CRISP-2) (Testis-specific protein TPX-1)	Crisp2 Tpx-1 Tpx1	Mus musculus (Mouse)	243
Q8CGD2	CRLD1_MOUSE	reviewed	Cysteine-rich secretory protein LCCL domain-containing 1 (CocoaCrisp)	Crispld1	Mus musculus (Mouse)	500
Q8BZQ2	CRLD2_MOUSE	reviewed	Cysteine-rich secretory protein LCCL domain-containing 2 (Coffeecrisp)	Crispld2	Mus musculus (Mouse)	495
Q9JM58	CRLF1_MOUSE	reviewed	Cytokine receptor-like factor 1 (Cytokine receptor-like molecule 3) (CRLM-3) (Cytokine-like factor 1) (CLF-1) (Novel cytokine receptor 6) (NR6)	Crlf1 Crlm3	Mus musculus (Mouse)	425
Q8CII9	CRLF2_MOUSE	reviewed	Cytokine receptor-like factor 2 (Cytokine receptor-like molecule 2) (CRLM-2) (Thymic stromal lymphopoietin protein receptor) (TSLP receptor) (Type I cytokine receptor delta 1)	Crlf2 Crlm2 Tpte2 Tslpr	Mus musculus (Mouse)	359
P14847	CRP_MOUSE	reviewed	C-reactive protein	Crp Ptx1	Mus musculus (Mouse)	225
A2A5I3	CRSPL_MOUSE	reviewed	Peptidase inhibitor R3HDML (Cysteine-rich secretory protein R3HDML)	R3hdml	Mus musculus (Mouse)	253
Q9CPT4	CS010_MOUSE	reviewed	UPF0556 protein C19orf10 homolog (Interleukin-25) (IL-25) (Stromal cell-derived growth factor SF20)	D17Wsu104e Il25	Mus musculus (Mouse)	166
Q02862	CS2LA_MOUSE	reviewed	Alpha-S2-casein-like A (Casein alpha S2-like A) (Gamma-casein) (PP22)	Csn1s2a Csng	Mus musculus (Mouse)	184
P02664	CS2LB_MOUSE	reviewed	Alpha-S2-casein-like B (Casein alpha S2-like B) (Epsilon-casein)	Csn1s2b Csnd Csne	Mus musculus (Mouse)	143
P07141	CSF1_MOUSE	reviewed	Macrophage colony-stimulating factor 1 (CSF-1) (MCSF) [Cleaved into: Processed macrophage colony-stimulating factor 1]	Csf1 Csfm	Mus musculus (Mouse)	552
P01587	CSF2_MOUSE	reviewed	Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF)	Csf2 Csfgm	Mus musculus (Mouse)	141
P09920	CSF3_MOUSE	reviewed	Granulocyte colony-stimulating factor (G-CSF)	Csf3 Csfg	Mus musculus (Mouse)	208
Q9D269	CST11_MOUSE	reviewed	Cystatin-11	Cst11	Mus musculus (Mouse)	139
Q9DAN8	CST12_MOUSE	reviewed	Cystatin-12 (Cystatin TE-1)	Cst12	Mus musculus (Mouse)	128
Q80ZN5	CST13_MOUSE	reviewed	Cystatin-13 (Cystatin-T)	Cst13 Cymg1	Mus musculus (Mouse)	141
Q8VII3	CST14_MOUSE	reviewed	Cystatin-14 (Cystatin SC)	Cst14	Mus musculus (Mouse)	130
P32766	CST8_MOUSE	reviewed	Cystatin-8 (Cystatin-related epididymal spermatogenic protein) (Cystatin-related epididymal-specific protein)	Cst8 Cres	Mus musculus (Mouse)	142
Q9Z0H6	CST9_MOUSE	reviewed	Cystatin-9 (Testatin)	Cst9 Cresp	Mus musculus (Mouse)	137
Q60753	CTF1_MOUSE	reviewed	Cardiotrophin-1 (CT-1)	Ctf1	Mus musculus (Mouse)	203
